Date,Temperature,Rainfall,WindSpeed,Port
2022-09-08,27.61,77.44,2.01,JNPT
2022-09-09,28.05,10.26,2.04,JNPT
2022-09-10,27.36,10.35,1.69,JNPT
2022-09-11,26.92,23.75,3.71,JNPT
2022-09-12,25.74,34.64,3.81,JNPT
2022-09-13,26.11,32.84,5.01,JNPT
2022-09-14,26.25,29.54,6.05,JNPT
2022-09-15,26.61,44.49,6.9,JNPT
2022-09-16,26.2,58.87,4.81,JNPT
2022-09-17,26.35,33.52,4.57,JNPT
2022-09-18,25.86,33.66,3.06,JNPT
2022-09-19,25.67,8.83,3.29,JNPT
2022-09-20,25.23,7.04,3.21,JNPT
2022-09-21,25.02,3.56,3.27,JNPT
2022-09-22,24.93,4.46,2.84,JNPT
2022-09-23,24.83,7.01,3.15,JNPT
2022-09-24,25.36,4.36,2.93,JNPT
2022-09-25,25.53,6.0,2.63,JNPT
2022-09-26,25.63,3.33,2.3,JNPT
2022-09-27,25.24,1.82,2.37,JNPT
2022-09-28,25.37,1.3,2.89,JNPT
2022-09-29,25.74,8.77,2.97,JNPT
2022-09-30,26.45,19.04,2.79,JNPT
2022-10-01,26.27,6.19,2.84,JNPT
2022-10-02,25.69,2.45,2.59,JNPT
2022-10-03,25.6,0.22,2.65,JNPT
2022-10-04,26.0,1.27,2.86,JNPT
2022-10-05,26.39,1.03,3.27,JNPT
2022-10-06,25.34,8.62,2.75,JNPT
2022-10-07,25.62,43.1,4.57,JNPT
2022-10-08,25.48,14.9,3.31,JNPT
2022-10-09,26.17,0.57,2.75,JNPT
2022-10-10,26.45,0.99,1.95,JNPT
2022-10-11,26.43,16.35,1.97,JNPT
2022-10-12,26.3,8.97,2.1,JNPT
2022-10-13,25.84,7.79,3.21,JNPT
2022-10-14,26.43,26.96,2.74,JNPT
2022-10-15,25.98,11.55,3.48,JNPT
2022-10-16,25.71,0.31,3.67,JNPT
2022-10-17,27.15,7.19,2.59,JNPT
2022-10-18,26.12,14.15,1.58,JNPT
2022-10-19,26.61,2.32,1.9,JNPT
2022-10-20,26.62,3.2,2.18,JNPT
2022-10-21,27.04,10.32,3.06,JNPT
2022-10-22,25.68,0.16,3.84,JNPT
2022-10-23,23.69,0.0,3.99,JNPT
2022-10-24,23.86,0.0,2.7,JNPT
2022-10-25,23.93,0.0,2.25,JNPT
2022-10-26,23.73,0.0,2.84,JNPT
2022-10-27,23.8,0.0,3.06,JNPT
2022-10-28,23.39,0.0,3.45,JNPT
2022-10-29,23.02,0.0,4.11,JNPT
2022-10-30,23.43,0.0,4.02,JNPT
2022-10-31,23.84,0.0,3.65,JNPT
2022-11-01,23.16,0.0,3.69,JNPT
2022-11-02,23.33,0.0,3.61,JNPT
2022-11-03,23.42,0.0,4.14,JNPT
2022-11-04,23.32,0.0,3.89,JNPT
2022-11-05,23.81,0.0,4.05,JNPT
2022-11-06,24.19,0.0,3.77,JNPT
2022-11-07,24.29,0.0,2.91,JNPT
2022-11-08,24.52,0.0,2.61,JNPT
2022-11-09,24.71,0.0,2.24,JNPT
2022-11-10,23.74,0.0,3.78,JNPT
2022-11-11,23.31,0.0,4.14,JNPT
2022-11-12,23.67,0.12,4.2,JNPT
2022-11-13,23.47,0.61,3.85,JNPT
2022-11-14,23.84,0.0,2.91,JNPT
2022-11-15,23.7,0.0,2.84,JNPT
2022-11-16,22.94,0.0,2.98,JNPT
2022-11-17,22.3,0.0,3.85,JNPT
2022-11-18,21.78,0.0,4.06,JNPT
2022-11-19,21.74,0.0,4.3,JNPT
2022-11-20,20.25,0.0,4.2,JNPT
2022-11-21,20.47,0.0,3.57,JNPT
2022-11-22,21.81,0.01,3.25,JNPT
2022-11-23,23.24,0.0,3.25,JNPT
2022-11-24,23.4,0.0,3.2,JNPT
2022-11-25,24.42,0.0,3.24,JNPT
2022-11-26,24.65,0.0,2.74,JNPT
2022-11-27,24.02,0.0,2.67,JNPT
2022-11-28,23.55,0.0,2.24,JNPT
2022-11-29,22.78,0.0,2.56,JNPT
2022-11-30,23.2,0.0,3.14,JNPT
2022-12-01,22.89,0.0,3.32,JNPT
2022-12-02,22.96,0.0,2.91,JNPT
2022-12-03,24.24,0.0,2.49,JNPT
2022-12-04,25.5,0.0,2.33,JNPT
2022-12-05,25.81,0.01,2.3,JNPT
2022-12-06,24.84,0.01,2.87,JNPT
2022-12-07,24.1,0.0,3.18,JNPT
2022-12-08,22.06,1.71,3.93,JNPT
2022-12-09,20.37,1.44,4.12,JNPT
2022-12-10,21.19,0.0,3.37,JNPT
2022-12-11,23.98,0.0,2.92,JNPT
2022-12-12,25.69,0.12,2.66,JNPT
2022-12-13,26.21,0.17,2.94,JNPT
2022-12-14,24.88,1.14,3.22,JNPT
2022-12-15,25.27,0.82,2.85,JNPT
2022-12-16,26.2,0.04,2.93,JNPT
2022-12-17,26.32,0.01,2.97,JNPT
2022-12-18,25.77,0.0,3.27,JNPT
2022-12-19,24.42,0.0,3.41,JNPT
2022-12-20,23.82,0.0,3.34,JNPT
2022-12-21,23.84,0.0,3.34,JNPT
2022-12-22,23.93,0.0,2.81,JNPT
2022-12-23,22.57,0.0,2.82,JNPT
2022-12-24,21.04,0.0,2.76,JNPT
2022-12-25,20.7,0.0,2.17,JNPT
2022-12-26,21.98,0.0,2.22,JNPT
2022-12-27,23.67,0.0,2.8,JNPT
2022-12-28,24.05,0.0,2.71,JNPT
2022-12-29,23.72,0.0,2.48,JNPT
2022-12-30,23.19,0.0,2.81,JNPT
2022-12-31,22.37,0.0,3.2,JNPT
2023-01-01,21.71,0.0,2.82,JNPT
2023-01-02,22.37,0.0,3.26,JNPT
2023-01-03,22.26,0.0,3.41,JNPT
2023-01-04,22.41,0.0,3.04,JNPT
2023-01-05,23.5,0.0,3.98,JNPT
2023-01-06,24.58,0.0,3.9,JNPT
2023-01-07,24.68,0.0,3.56,JNPT
2023-01-08,23.39,0.0,3.53,JNPT
2023-01-09,22.02,0.0,3.69,JNPT
2023-01-10,22.6,0.0,3.34,JNPT
2023-01-11,22.18,0.0,3.18,JNPT
2023-01-12,21.14,0.0,2.65,JNPT
2023-01-13,20.43,0.0,2.74,JNPT
2023-01-14,19.58,0.0,2.94,JNPT
2023-01-15,19.92,0.0,2.69,JNPT
2023-01-16,20.62,0.0,2.28,JNPT
2023-01-17,20.51,0.0,2.34,JNPT
2023-01-18,21.96,0.0,2.57,JNPT
2023-01-19,22.82,0.0,2.94,JNPT
2023-01-20,23.03,0.0,2.06,JNPT
2023-01-21,22.08,0.0,2.4,JNPT
2023-01-22,20.79,0.0,2.7,JNPT
2023-01-23,20.24,0.0,3.01,JNPT
2023-01-24,19.56,0.0,2.82,JNPT
2023-01-25,20.0,0.0,3.38,JNPT
2023-01-26,21.83,0.0,2.93,JNPT
2023-01-27,25.15,0.0,3.24,JNPT
2023-01-28,24.97,0.02,3.85,JNPT
2023-01-29,23.98,0.15,2.06,JNPT
2023-01-30,23.32,0.01,2.58,JNPT
2023-01-31,24.44,0.0,3.66,JNPT
2023-02-01,25.45,0.18,4.37,JNPT
2023-02-02,25.3,0.01,4.19,JNPT
2023-02-03,24.33,0.0,3.74,JNPT
2023-02-04,24.42,0.0,3.0,JNPT
2023-02-05,24.39,0.0,3.16,JNPT
2023-02-06,23.83,0.0,3.14,JNPT
2023-02-07,23.56,0.0,3.3,JNPT
2023-02-08,24.91,0.0,3.26,JNPT
2023-02-09,25.9,0.0,3.73,JNPT
2023-02-10,25.86,0.0,3.17,JNPT
2023-02-11,25.24,0.0,3.4,JNPT
2023-02-12,26.34,0.0,4.19,JNPT
2023-02-13,26.4,0.0,4.31,JNPT
2023-02-14,26.53,0.0,4.07,JNPT
2023-02-15,26.88,0.0,3.54,JNPT
2023-02-16,27.73,0.0,4.11,JNPT
2023-02-17,28.16,0.0,4.1,JNPT
2023-02-18,28.17,0.0,3.92,JNPT
2023-02-19,28.19,0.0,3.68,JNPT
2023-02-20,27.13,0.0,2.87,JNPT
2023-02-21,26.74,0.0,3.14,JNPT
2023-02-22,26.76,0.0,3.26,JNPT
2023-02-23,27.61,0.0,3.19,JNPT
2023-02-24,28.38,0.0,3.53,JNPT
2023-02-25,28.21,0.0,3.45,JNPT
2023-02-26,28.29,0.0,3.8,JNPT
2023-02-27,28.1,0.0,3.62,JNPT
2023-02-28,28.02,0.0,3.13,JNPT
2023-03-01,28.53,0.0,2.74,JNPT
2023-03-02,29.63,0.0,2.94,JNPT
2023-03-03,30.26,0.0,2.63,JNPT
2023-03-04,30.39,0.0,2.68,JNPT
2023-03-05,30.13,0.12,2.63,JNPT
2023-03-06,30.05,2.44,2.97,JNPT
2023-03-07,29.31,0.9,3.51,JNPT
2023-03-08,29.41,0.02,3.1,JNPT
2023-03-09,29.78,0.0,4.03,JNPT
2023-03-10,29.38,0.0,4.12,JNPT
2023-03-11,30.16,0.0,3.44,JNPT
2023-03-12,31.17,0.0,2.86,JNPT
2023-03-13,30.93,0.0,3.13,JNPT
2023-03-14,30.79,0.0,2.57,JNPT
2023-03-15,30.23,0.32,2.45,JNPT
2023-03-16,28.38,0.86,2.38,JNPT
2023-03-17,28.37,1.08,2.85,JNPT
2023-03-18,27.81,0.87,2.75,JNPT
2023-03-19,26.5,0.67,2.79,JNPT
2023-03-20,26.23,1.23,3.24,JNPT
2023-03-21,26.27,7.46,2.62,JNPT
2023-03-22,26.16,0.01,2.87,JNPT
2023-03-23,26.17,0.0,3.27,JNPT
2023-03-24,26.68,0.0,3.52,JNPT
2023-03-25,25.49,0.0,3.26,JNPT
2023-03-26,25.57,0.0,3.34,JNPT
2023-03-27,26.34,0.0,2.95,JNPT
2023-03-28,27.29,0.02,2.75,JNPT
2023-03-29,27.24,0.0,2.82,JNPT
2023-03-30,27.15,0.0,2.56,JNPT
2023-03-31,27.04,0.03,3.37,JNPT
2023-04-01,27.44,0.0,3.37,JNPT
2023-04-02,27.5,0.0,3.12,JNPT
2023-04-03,27.73,0.0,2.88,JNPT
2023-04-04,28.62,0.0,2.89,JNPT
2023-04-05,29.25,0.03,2.99,JNPT
2023-04-06,30.05,0.18,3.58,JNPT
2023-04-07,31.86,0.28,3.13,JNPT
2023-04-08,32.67,0.03,3.05,JNPT
2023-04-09,32.36,0.5,2.84,JNPT
2023-04-10,33.21,0.07,3.23,JNPT
2023-04-11,32.95,0.09,2.74,JNPT
2023-04-12,33.5,1.31,3.43,JNPT
2023-04-13,34.17,0.12,3.4,JNPT
2023-04-14,31.44,2.29,2.34,JNPT
2023-04-15,31.65,0.55,2.61,JNPT
2023-04-16,31.59,0.7,2.63,JNPT
2023-04-17,31.14,0.14,2.95,JNPT
2023-04-18,32.98,0.24,3.56,JNPT
2023-04-19,33.59,0.28,3.64,JNPT
2023-04-20,31.4,0.76,3.3,JNPT
2023-04-21,29.66,0.08,3.22,JNPT
2023-04-22,28.93,0.0,3.18,JNPT
2023-04-23,29.47,0.0,3.49,JNPT
2023-04-24,30.57,0.0,2.85,JNPT
2023-04-25,31.69,0.0,3.18,JNPT
2023-04-26,29.1,0.31,3.21,JNPT
2023-04-27,29.79,0.16,2.49,JNPT
2023-04-28,30.01,0.21,2.84,JNPT
2023-04-29,29.62,0.26,2.73,JNPT
2023-04-30,28.91,0.77,3.18,JNPT
2023-05-01,29.29,0.01,2.97,JNPT
2023-05-02,29.38,1.54,2.58,JNPT
2023-05-03,29.62,0.28,3.23,JNPT
2023-05-04,29.91,0.16,2.84,JNPT
2023-05-05,30.04,0.05,2.92,JNPT
2023-05-06,30.51,0.09,3.42,JNPT
2023-05-07,30.57,0.25,3.2,JNPT
2023-05-08,31.35,0.83,3.25,JNPT
2023-05-09,32.44,0.66,3.09,JNPT
2023-05-10,33.14,0.17,3.06,JNPT
2023-05-11,33.0,0.06,2.59,JNPT
2023-05-12,32.45,0.01,2.93,JNPT
2023-05-13,32.42,0.0,3.25,JNPT
2023-05-14,31.72,0.0,3.38,JNPT
2023-05-15,31.18,0.01,3.47,JNPT
2023-05-16,31.02,0.03,3.63,JNPT
2023-05-17,31.6,0.02,3.64,JNPT
2023-05-18,31.76,0.01,3.39,JNPT
2023-05-19,31.92,0.01,3.23,JNPT
2023-05-20,31.27,0.03,3.07,JNPT
2023-05-21,31.34,0.16,3.24,JNPT
2023-05-22,31.53,0.27,3.28,JNPT
2023-05-23,31.64,0.03,3.23,JNPT
2023-05-24,31.24,0.12,3.56,JNPT
2023-05-25,30.8,0.34,4.04,JNPT
2023-05-26,30.95,2.23,4.29,JNPT
2023-05-27,30.62,0.77,4.23,JNPT
2023-05-28,31.19,0.57,3.88,JNPT
2023-05-29,31.68,0.86,3.53,JNPT
2023-05-30,32.15,1.41,3.31,JNPT
2023-05-31,32.29,0.46,2.87,JNPT
2023-06-01,31.81,0.45,3.42,JNPT
2023-06-02,30.79,0.99,3.74,JNPT
2023-06-03,30.26,1.59,3.25,JNPT
2023-06-04,30.3,3.67,2.98,JNPT
2023-06-05,29.85,2.68,2.86,JNPT
2023-06-06,30.8,0.2,3.07,JNPT
2023-06-07,30.67,0.18,3.06,JNPT
2023-06-08,31.32,0.13,2.78,JNPT
2023-06-09,30.84,2.95,3.95,JNPT
2023-06-10,30.89,3.67,5.91,JNPT
2023-06-11,31.08,0.67,7.59,JNPT
2023-06-12,31.06,6.14,8.72,JNPT
2023-06-13,30.41,2.62,7.81,JNPT
2023-06-14,30.44,10.22,7.86,JNPT
2023-06-15,30.3,3.32,7.96,JNPT
2023-06-16,30.27,2.52,8.69,JNPT
2023-06-17,29.98,1.75,7.17,JNPT
2023-06-18,29.82,0.6,5.59,JNPT
2023-06-19,29.93,0.3,4.66,JNPT
2023-06-20,30.1,0.37,4.55,JNPT
2023-06-21,29.99,0.38,4.09,JNPT
2023-06-22,29.93,1.49,3.95,JNPT
2023-06-23,29.89,2.76,3.94,JNPT
2023-06-24,28.09,55.03,3.77,JNPT
2023-06-25,27.97,48.76,3.09,JNPT
2023-06-26,27.25,60.95,3.76,JNPT
2023-06-27,26.25,64.05,3.27,JNPT
2023-06-28,27.11,55.61,6.17,JNPT
2023-06-29,26.83,20.18,5.91,JNPT
2023-06-30,26.79,98.85,6.1,JNPT
2023-07-01,27.0,37.16,6.09,JNPT
2023-07-02,27.56,26.88,5.68,JNPT
2023-07-03,27.63,40.78,4.89,JNPT
2023-07-04,27.26,33.35,4.14,JNPT
2023-07-05,27.05,18.17,4.21,JNPT
2023-07-06,26.59,41.31,4.3,JNPT
2023-07-07,27.11,58.42,6.76,JNPT
2023-07-08,27.09,24.86,7.02,JNPT
2023-07-09,26.84,13.56,6.38,JNPT
2023-07-10,26.98,6.49,5.13,JNPT
2023-07-11,26.95,5.06,4.51,JNPT
2023-07-12,27.05,8.38,3.67,JNPT
2023-07-13,27.02,23.03,3.65,JNPT
2023-07-14,27.05,30.68,4.31,JNPT
2023-07-15,27.03,14.66,4.78,JNPT
2023-07-16,26.84,25.31,4.68,JNPT
2023-07-17,26.91,52.73,5.42,JNPT
2023-07-18,26.62,129.54,6.63,JNPT
2023-07-19,26.36,136.7,6.88,JNPT
2023-07-20,26.23,63.91,6.94,JNPT
2023-07-21,25.9,78.36,5.6,JNPT
2023-07-22,25.89,60.22,5.88,JNPT
2023-07-23,26.51,48.71,6.75,JNPT
2023-07-24,26.58,61.74,6.44,JNPT
2023-07-25,26.07,60.93,5.22,JNPT
2023-07-26,26.16,112.09,5.63,JNPT
2023-07-27,26.18,80.52,6.17,JNPT
2023-07-28,26.27,52.54,6.07,JNPT
2023-07-29,26.31,25.27,5.9,JNPT
2023-07-30,26.2,18.35,5.73,JNPT
2023-07-31,26.45,15.75,6.09,JNPT
2023-08-01,26.35,16.14,6.37,JNPT
2023-08-02,26.03,7.61,6.04,JNPT
2023-08-03,26.02,5.84,5.82,JNPT
2023-08-04,26.36,13.43,6.15,JNPT
2023-08-05,26.13,8.19,5.5,JNPT
2023-08-06,26.06,5.59,5.72,JNPT
2023-08-07,25.96,3.39,5.57,JNPT
2023-08-08,26.17,4.73,5.42,JNPT
2023-08-09,26.12,5.86,4.37,JNPT
2023-08-10,26.0,9.57,4.03,JNPT
2023-08-11,26.32,4.05,3.95,JNPT
2023-08-12,26.13,4.83,4.32,JNPT
2023-08-13,25.74,5.99,4.56,JNPT
2023-08-14,25.92,2.91,4.58,JNPT
2023-08-15,26.09,2.44,4.27,JNPT
2023-08-16,26.13,3.93,3.86,JNPT
2023-08-17,26.2,2.77,3.97,JNPT
2023-08-18,26.09,2.64,4.17,JNPT
2023-08-19,26.44,6.83,4.59,JNPT
2023-08-20,26.32,8.01,4.53,JNPT
2023-08-21,26.13,4.27,3.74,JNPT
2023-08-22,26.19,9.25,3.76,JNPT
2023-08-23,26.32,6.84,3.84,JNPT
2023-08-24,26.7,12.16,4.37,JNPT
2023-08-25,26.95,17.75,4.55,JNPT
2023-08-26,26.81,19.21,4.69,JNPT
2023-08-27,26.79,18.6,4.35,JNPT
2023-08-28,26.22,10.12,3.48,JNPT
2023-08-29,26.37,1.43,2.83,JNPT
2023-08-30,26.58,0.25,2.16,JNPT
2023-08-31,26.63,0.28,2.25,JNPT
2023-09-01,26.94,10.61,2.43,JNPT
2023-09-02,25.86,23.17,2.87,JNPT
2023-09-03,26.19,3.75,2.85,JNPT
2023-09-04,26.06,1.19,3.21,JNPT
2023-09-05,26.16,0.67,2.97,JNPT
2023-09-06,26.25,3.23,3.69,JNPT
2023-09-07,25.75,69.38,4.84,JNPT
2023-09-08,26.26,66.91,5.44,JNPT
2023-09-09,26.76,14.62,4.66,JNPT
2023-09-10,27.02,5.8,3.98,JNPT
2023-09-11,26.87,3.58,4.28,JNPT
2023-09-12,26.54,1.38,3.51,JNPT
2023-09-13,26.31,4.79,3.54,JNPT
2023-09-14,26.48,6.99,2.63,JNPT
2023-09-15,26.66,2.06,2.71,JNPT
2023-09-16,26.63,7.68,4.01,JNPT
2023-09-17,27.13,9.28,4.93,JNPT
2023-09-18,27.14,16.68,5.37,JNPT
2023-09-19,27.13,12.85,5.05,JNPT
2023-09-20,27.19,18.3,4.59,JNPT
2023-09-21,26.93,31.49,2.91,JNPT
2023-09-22,26.7,17.51,2.32,JNPT
2023-09-23,26.13,32.05,2.54,JNPT
2023-09-24,25.92,13.16,2.63,JNPT
2023-09-25,26.02,14.84,2.75,JNPT
2023-09-26,26.09,19.45,2.34,JNPT
2023-09-27,26.76,20.73,3.05,JNPT
2023-09-28,27.18,17.43,2.82,JNPT
2023-09-29,27.71,16.05,2.87,JNPT
2023-09-30,27.24,18.01,3.1,JNPT
2023-10-01,26.72,13.51,3.25,JNPT
2023-10-02,26.33,10.45,2.64,JNPT
2023-10-03,26.24,0.01,2.0,JNPT
2023-10-04,26.26,0.0,2.06,JNPT
2023-10-05,25.82,0.01,2.34,JNPT
2023-10-06,26.09,0.04,2.11,JNPT
2023-10-07,26.49,0.0,2.29,JNPT
2023-10-08,27.15,0.0,2.28,JNPT
2023-10-09,26.84,0.0,2.56,JNPT
2023-10-10,25.99,0.0,2.97,JNPT
2023-10-11,26.17,0.0,2.46,JNPT
2023-10-12,27.44,0.0,2.29,JNPT
2023-10-13,27.74,0.05,2.61,JNPT
2023-10-14,27.78,0.08,2.02,JNPT
2023-10-15,27.44,0.21,2.29,JNPT
2023-10-16,27.76,0.4,2.07,JNPT
2023-10-17,27.63,0.45,2.12,JNPT
2023-10-18,26.96,0.04,3.11,JNPT
2023-10-19,27.04,0.01,2.58,JNPT
2023-10-20,27.72,0.02,2.35,JNPT
2023-10-21,27.46,0.01,2.71,JNPT
2023-10-22,27.48,0.05,2.37,JNPT
2023-10-23,26.83,0.0,2.67,JNPT
2023-10-24,26.68,0.0,2.82,JNPT
2023-10-25,25.92,0.0,3.3,JNPT
2023-10-26,25.32,0.0,3.78,JNPT
2023-10-27,24.73,0.0,3.47,JNPT
2023-10-28,25.12,0.0,3.03,JNPT
2023-10-29,25.26,0.0,2.77,JNPT
2023-10-30,25.0,0.0,3.46,JNPT
2023-10-31,24.78,0.0,3.43,JNPT
2023-11-01,24.59,0.0,3.46,JNPT
2023-11-02,24.93,0.0,3.06,JNPT
2023-11-03,25.31,0.0,3.31,JNPT
2023-11-04,25.78,0.0,3.85,JNPT
2023-11-05,26.29,0.01,3.53,JNPT
2023-11-06,25.16,0.01,4.06,JNPT
2023-11-07,25.66,0.0,3.16,JNPT
2023-11-08,26.07,3.53,2.84,JNPT
2023-11-09,26.56,0.72,1.9,JNPT
2023-11-10,25.68,11.2,2.72,JNPT
2023-11-11,26.08,1.33,3.29,JNPT
2023-11-12,25.8,0.0,3.97,JNPT
2023-11-13,24.98,0.0,3.66,JNPT
2023-11-14,24.93,0.0,2.92,JNPT
2023-11-15,24.24,0.0,2.84,JNPT
2023-11-16,24.22,0.0,3.08,JNPT
2023-11-17,23.92,0.0,3.35,JNPT
2023-11-18,24.09,0.0,2.99,JNPT
2023-11-19,25.35,0.0,2.57,JNPT
2023-11-20,26.39,0.0,3.05,JNPT
2023-11-21,25.02,0.0,3.38,JNPT
2023-11-22,23.82,0.0,3.59,JNPT
2023-11-23,24.2,0.0,3.02,JNPT
2023-11-24,26.14,0.01,3.15,JNPT
2023-11-25,26.83,1.59,3.28,JNPT
2023-11-26,25.79,6.62,3.47,JNPT
2023-11-27,25.65,5.52,2.28,JNPT
2023-11-28,24.31,0.08,2.14,JNPT
2023-11-29,23.3,0.0,2.07,JNPT
2023-11-30,23.86,0.08,2.13,JNPT
2023-12-01,23.68,0.09,2.07,JNPT
2023-12-02,24.91,0.04,2.65,JNPT
2023-12-03,25.47,0.0,3.13,JNPT
2023-12-04,26.11,0.02,2.82,JNPT
2023-12-05,25.52,0.0,2.85,JNPT
2023-12-06,24.57,0.0,3.54,JNPT
2023-12-07,24.46,0.01,2.61,JNPT
2023-12-08,24.19,0.0,2.79,JNPT
2023-12-09,24.72,0.0,2.47,JNPT
2023-12-10,24.51,0.0,2.71,JNPT
2023-12-11,24.28,0.0,2.32,JNPT
2023-12-12,23.46,0.0,2.3,JNPT
2023-12-13,23.86,0.0,2.32,JNPT
2023-12-14,24.02,0.0,3.71,JNPT
2023-12-15,23.45,0.0,3.52,JNPT
2023-12-16,22.55,0.0,2.47,JNPT
2023-12-17,23.55,0.05,3.37,JNPT
2023-12-18,23.24,0.33,5.64,JNPT
2023-12-19,23.03,0.0,5.33,JNPT
2023-12-20,21.87,0.0,4.17,JNPT
2023-12-21,21.79,0.0,3.94,JNPT
2023-12-22,23.51,0.0,2.72,JNPT
2023-12-23,24.49,0.0,2.88,JNPT
2023-12-24,24.22,0.0,3.76,JNPT
2023-12-25,24.49,0.0,3.86,JNPT
2023-12-26,24.08,0.0,3.48,JNPT
2023-12-27,24.13,0.0,3.5,JNPT
2023-12-28,24.29,0.0,3.31,JNPT
2023-12-29,25.22,0.0,2.75,JNPT
2023-12-30,24.94,0.0,3.12,JNPT
2023-12-31,25.07,0.0,2.82,JNPT
2024-01-01,24.68,0.0,2.66,JNPT
2024-01-02,24.09,0.0,2.65,JNPT
2024-01-03,23.56,0.0,3.0,JNPT
2024-01-04,22.72,0.0,2.48,JNPT
2024-01-05,21.44,0.0,2.6,JNPT
2024-01-06,23.06,0.0,3.3,JNPT
2024-01-07,24.34,0.02,3.41,JNPT
2024-01-08,26.04,0.05,3.81,JNPT
2024-01-09,25.73,0.98,3.23,JNPT
2024-01-10,25.92,0.02,2.77,JNPT
2024-01-11,26.68,0.0,2.71,JNPT
2024-01-12,26.46,0.0,3.59,JNPT
2024-01-13,26.0,0.0,3.44,JNPT
2024-01-14,24.57,0.0,3.51,JNPT
2024-01-15,22.46,0.0,3.51,JNPT
2024-01-16,21.47,0.0,2.62,JNPT
2024-01-17,21.76,0.0,2.28,JNPT
2024-01-18,22.0,0.0,2.22,JNPT
2024-01-19,22.18,0.0,2.57,JNPT
2024-01-20,22.66,0.0,2.29,JNPT
2024-01-21,22.93,0.0,2.77,JNPT
2024-01-22,23.03,0.0,3.82,JNPT
2024-01-23,21.87,0.0,3.99,JNPT
2024-01-24,21.74,0.0,3.56,JNPT
2024-01-25,22.39,0.0,3.58,JNPT
2024-01-26,23.54,0.0,3.67,JNPT
2024-01-27,24.88,0.0,3.01,JNPT
2024-01-28,24.99,0.0,3.05,JNPT
2024-01-29,24.95,0.0,3.06,JNPT
2024-01-30,24.42,0.0,3.02,JNPT
2024-01-31,24.11,0.0,2.57,JNPT
2024-02-01,23.02,0.04,2.56,JNPT
2024-02-02,23.82,0.0,3.05,JNPT
2024-02-03,26.23,0.0,3.65,JNPT
2024-02-04,27.23,0.0,3.05,JNPT
2024-02-05,27.02,0.0,2.72,JNPT
2024-02-06,26.68,0.0,2.72,JNPT
2024-02-07,26.43,0.0,3.33,JNPT
2024-02-08,26.32,0.0,3.45,JNPT
2024-02-09,26.04,0.0,2.97,JNPT
2024-02-10,25.17,0.0,3.22,JNPT
2024-02-11,24.96,0.0,2.93,JNPT
2024-02-12,25.42,0.0,2.69,JNPT
2024-02-13,25.08,0.0,2.84,JNPT
2024-02-14,25.71,0.0,3.8,JNPT
2024-02-15,26.63,0.0,3.33,JNPT
2024-02-16,28.04,0.0,3.37,JNPT
2024-02-17,28.61,0.0,2.65,JNPT
2024-02-18,28.23,0.0,2.33,JNPT
2024-02-19,27.57,0.0,2.29,JNPT
2024-02-20,26.05,0.0,3.05,JNPT
2024-02-21,25.18,0.0,2.79,JNPT
2024-02-22,25.0,0.0,2.85,JNPT
2024-02-23,24.63,0.0,2.97,JNPT
2024-02-24,24.68,0.0,3.7,JNPT
2024-02-25,25.28,0.0,3.5,JNPT
2024-02-26,28.0,0.0,3.16,JNPT
2024-02-27,29.1,0.01,2.57,JNPT
2024-02-28,30.16,0.0,3.17,JNPT
2024-02-29,30.79,0.18,2.66,JNPT
2024-03-01,30.23,0.95,2.29,JNPT
2024-03-02,27.82,0.37,3.26,JNPT
2024-03-03,25.06,0.09,4.2,JNPT
2024-03-04,24.15,0.0,3.25,JNPT
2024-03-05,24.8,0.0,3.03,JNPT
2024-03-06,25.53,0.0,2.72,JNPT
2024-03-07,27.12,0.0,3.49,JNPT
2024-03-08,28.4,0.0,4.14,JNPT
2024-03-09,28.74,0.0,3.55,JNPT
2024-03-10,28.33,0.0,2.99,JNPT
2024-03-11,28.96,0.02,3.44,JNPT
2024-03-12,28.98,0.03,3.42,JNPT
2024-03-13,27.69,0.0,3.39,JNPT
2024-03-14,26.78,0.0,3.2,JNPT
2024-03-15,25.92,0.0,2.59,JNPT
2024-03-16,26.32,0.0,2.43,JNPT
2024-03-17,27.28,0.0,2.18,JNPT
2024-03-18,27.84,0.0,2.36,JNPT
2024-03-19,28.27,0.08,3.05,JNPT
2024-03-20,29.79,0.02,3.74,JNPT
2024-03-21,30.21,0.01,3.35,JNPT
2024-03-22,29.91,0.1,2.38,JNPT
2024-03-23,29.45,0.02,3.04,JNPT
2024-03-24,29.98,0.0,2.78,JNPT
2024-03-25,30.2,0.01,3.05,JNPT
2024-03-26,30.35,0.02,2.38,JNPT
2024-03-27,30.76,0.06,2.52,JNPT
2024-03-28,30.72,0.03,2.54,JNPT
2024-03-29,31.67,0.25,2.63,JNPT
2024-03-30,31.01,0.01,3.1,JNPT
2024-03-31,31.52,0.01,3.16,JNPT
2024-04-01,30.76,0.0,3.11,JNPT
2024-04-02,30.07,0.0,2.78,JNPT
2024-04-03,30.32,0.0,2.58,JNPT
2024-04-04,30.61,0.0,3.27,JNPT
2024-04-05,31.18,0.19,3.32,JNPT
2024-04-06,31.6,0.43,3.78,JNPT
2024-04-07,30.77,0.0,3.49,JNPT
2024-04-08,30.63,0.0,2.6,JNPT
2024-04-09,30.93,0.01,2.2,JNPT
2024-04-10,31.09,0.01,2.66,JNPT
2024-04-11,31.32,0.01,2.79,JNPT
